,Unnamed: 0,label,url,brand,name,price,skin type,concern,img
799,799,mask-and-peel,https://www.myntra.com/mask-and-peel/the-man-company/the-man-company-caffeine-face-pack-with-coffee-arabica-and-kaolin-clay-100-ml/13087222/buy,the man company,caffeine face pack with coffee arabica and kaolin clay 100 ml,₹ 226,all,"deep nourishment,tan removal,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/25/b34c8ad5-b565-4d84-9b5f-a16f52e176141606301438079-1.jpg"
800,800,mask-and-peel,https://www.myntra.com/mask-and-peel/swiss-beauty/swiss-beauty-mint-clay-mask---100-g/15580480/buy,swiss beauty,mint clay mask - 100 g,₹ 313,all,"acne,blemishes,oil control,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580480/2021/10/13/61db59a7-7502-4b7c-80d2-0346ac61fc491634126637972SWISSBEAUTYMintClayMask-100g1.jpg"
801,801,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-bridal-glow-face-pack-for-all-skin-types/10375287/buy,nutriglow,bridal glow face pack for all skin types,₹ 292,all,"acne,blemishes,dull skin,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/8/3/a4507482-f085-4861-ab50-e9527fb493f11564771106740-1.jpg"
802,802,mask-and-peel,https://www.myntra.com/mask-and-peel/miss-claire/miss-claire-nature-essence-volcanic-face-mask-25-ml/14294114/buy,miss claire,nature essence volcanic face mask 25 ml,₹ 79,normal,"pore care,hydration,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14294114/2021/8/5/e6f80e5a-7143-4296-9abe-320d79be18301628143536572-Miss-Claire-Women-Mask-and-Peel-4441628143536454-1.jpg"
803,803,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-unisex-ayurvedic-fruit-face-pack-50-g/5416423/buy,khadi natural,unisex ayurvedic fruit face pack 50 g,₹ 112,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5416423/2020/12/11/dd59ad27-8d98-4bec-9e33-1fd72660ce5f1607684815474-Khadi-Natural-Unisex-Ayurvedic-Fruit-Face-Pack-50-g-88816076-1.jpg"
804,804,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-set-of-toner--face-pack/13538386/buy,biotique,set of toner & face pack,₹ 243,all,"pigmentation,uneven skin tone,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538386/2021/1/29/93e61287-7dc9-4e7c-aeb1-6b76fdb96a921611922188095BiotiqueSetOfCreamLipBalmFaceMoisturisersBiotiqueUnisexFaceW1.jpg"
805,805,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-pack-of-5-women-beauty-facial-sheet-mask-and-peel---20-ml-each/15265640/buy,masking,pack of 5 women beauty facial sheet mask and peel - 20 ml each,₹ 333,all,"daily use,deep nourishment,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15265640/2021/8/26/76fa07e1-6c3f-46f5-bc98-dec681ef81741629963454813MaskandPeel1.jpg"
806,806,mask-and-peel,https://www.myntra.com/mask-and-peel/plum/plum-unisex-sustainable-green-tea-set-of-clear-face-mask--moisturizer/13538872/buy,plum,unisex sustainable green tea set of clear face mask & moisturizer,₹ 768,oily,"acne,blemishes,blackheads,whiteheads,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538872/2021/1/29/8579b6cf-be16-4ac1-9238-2e415b877b661611917781495THEBODYSHOPSetOfTeaTreeSkinClearingFaceWashBritishRoseShower1.jpg"
807,807,mask-and-peel,https://www.myntra.com/mask-and-peel/the-beauty-sailor/the-beauty-sailor-set-of-2-anti-aging--anti-wrinkle-pink-clay-face-mask-100-g/14361062/buy,the beauty sailor,set of 2 anti aging & anti wrinkle pink clay face mask 100 g,₹ 1473,all,"fine lines,wrinkles,deep nourishment,dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14361062/2021/5/22/30091ea9-d845-4713-800a-73ff774bd5221621671618055-The-Beauty-Sailor-Set-of-2-Anti-Aging--Anti-Wrinkle-Pink-Cla-1.jpg"
808,808,mask-and-peel,https://www.myntra.com/mask-and-peel/pratha/pratha-moroccan-red-clay-face-mask-50-g-/15600386/buy,pratha,moroccan red clay face mask 50 g,₹ 239,sensitive,"uneven skin tone,deep nourishment,irregular textures","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15600386/2021/9/24/30af5062-8fc9-4a85-9137-152ae3a9d1251632489815742MoroccanRedclayfacemask1.jpg"
809,809,mask-and-peel,https://www.myntra.com/mask-and-peel/gemblue-biocare/gemblue-biocare-unisex-charcoal-peel-of-mask-500ml/13160666/buy,gemblue biocare,unisex charcoal peel of mask 500ml,₹ 230,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/12/5/40ec88d3-d279-49ec-93b9-4c04715316591607171528422-1.jpg"
810,810,mask-and-peel,https://www.myntra.com/mask-and-peel/ustraa/ustraa-men-de-tan-face-mask-for-dry-skin-/13236716/buy,ustraa,men de tan face mask for dry skin,₹ 215,dry,"tan removal,uneven skin tone,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13236716/2021/2/8/c244ef91-4421-4a9d-bf24-d1a83d843dc71612761404073UstraaMenDeTanFaceMaskForDrySkin1.jpg"
811,811,mask-and-peel,https://www.myntra.com/mask-and-peel/organic-harvest/organic-harvest-aroma-sheet-mask-orange--20g/12023856/buy,organic harvest,"aroma sheet mask orange , 20g",₹ 118,all,"oily skin,dryness,hydration","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/7/2/930cd918-77c0-4753-9526-1e776849fc5d1593642817902-1.jpg"
812,812,mask-and-peel,https://www.myntra.com/mask-and-peel/makeup-revolution-london/makeup-revolution-london-honey--oatmeal-nourish--glow-face-mask-50-ml/12020768/buy,makeup revolution london,honey & oatmeal nourish & glow face mask 50 ml,₹ 525,normal,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12020768/2020/8/20/115a66ed-9be2-4155-939a-656c87ae8c231597904632193-Makeup-Revolution-London-Women-Mask-and-Peel-159159790463147-2.jpg"
813,813,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-turmeric-tulsi-anti-pigmentation-face-pack/14671522/buy,glamveda,glamveda turmeric tulsi anti pigmentation face pack,₹ 240,all,"pigmentation,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/28/f90edff9-278e-45ac-bb98-9cbb6ec9bafd1624875888609-1.jpg"
814,814,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-neem-tulsi-herbal-sustainable-face-pack-50-g/5416443/buy,khadi natural,neem-tulsi herbal sustainable face pack 50 g,₹ 112,normal,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5416443/2018/5/5/11525498739730-Khadi-Natural-Unisex-Mask-and-Peel-2771525498739707-1.jpg"
815,815,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-green-tea-capsule-recipe-pack-10-ml/11131008/buy,innisfree,green tea capsule recipe pack 10 ml,₹ 135,all,"hydration,deep nourishment,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11131008/2020/7/14/1e7a9436-df60-412c-a7e3-6fa5e2e242401594712548904-Innisfree-Unisex-Mask-and-Peel-5911594712546989-1.jpg"
816,816,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-pack-of-2-watermelon--muskmelon-bamboo-facial-sheet-mask-40ml-/15772982/buy,masking,pack of 2 watermelon & muskmelon bamboo facial sheet mask-40ml,₹ 283,all,"oily skin,daily use,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15772982/2021/10/8/ca0c360b-0c57-4c80-8df1-ddf688e283ac1633681513858MaskandPeel1.jpg"
817,817,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-transparent-rose-hydrating-face-mask-60-g/14693430/buy,good vibes,transparent rose hydrating face mask 60 g,₹ 211,all,"softening,smoothening,dull skin,hydration","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/30/e9316e47-c9d4-4ce5-af33-71ab387885a41625028564155-1.jpg"
818,818,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-skin-clinic-hydrating-beta-glucan-mask-20-ml/11611918/buy,innisfree,unisex skin clinic hydrating beta glucan mask 20 ml,₹ 140,all,"dryness,softening,smoothening,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11611918/2020/3/19/bb4b18c3-f1f6-490f-a175-3d0e1cae3e071584619839748InnisfreeBijaTroubleGelCream40ml19LipstickLOrealWomenLipstic1.jpg"
819,819,mask-and-peel,https://www.myntra.com/mask-and-peel/phy/phy-green-tea-acne-action--oil-control-face-mask-60-gm/15102712/buy,phy,green tea acne-action & oil control face mask 60 gm,₹ 400,oily,"acne,blemishes,pore care,oil control","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15102712/2021/9/2/0bafe89f-6257-4558-ba85-02ddfb5aed411630554958430-Phy-Green-Tea-Acne-Action--Oil-Control-Face-Mask-60-gm-48216-1.jpg"
820,820,mask-and-peel,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-set-of-3-revitalift-hyaluronic-acid-plumping-fresh-mix-serum-masks-99-g/14152060/buy,loreal,paris set of 3 revitalift hyaluronic acid plumping fresh mix serum masks 99 g,₹ 388,all,"hydration,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14152060/2021/6/2/f0d019d7-bcf5-43f0-a8cc-88cb7f7afb971622635031837-LOreal-Women-Mask-and-Peel-8261622635031761-1.jpg"
821,821,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-unisex-strawberry--cherry-bamboo-facial-sheet-mask---20-ml/15772932/buy,masking,unisex strawberry & cherry bamboo facial sheet mask - 20 ml,₹ 149,all,"hydration,daily use,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15772932/2021/10/9/0cfacd4c-ae8a-425e-9c52-fc0ab7b9e6bd1633783373746MaskandPeel1.jpg"
822,822,mask-and-peel,https://www.myntra.com/mask-and-peel/beardhood/beardhood-pack-of-2-charcoal-peel-off-mask-100-g-each/12675424/buy,beardhood,pack of 2 charcoal peel off mask 100 g each,₹ 399,all,"fine lines,wrinkles,skin inflammation,blackheads,whiteheads","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/10/7/c335591b-0e25-47ed-a529-a1ee123c7e461602022529231-1.jpg"
823,823,mask-and-peel,https://www.myntra.com/mask-and-peel/clovia-botaniqa/clovia-botaniqa-anti-acne-face-mask-with-ayurvedic-formula---50-g/13962552/buy,clovia botaniqa,anti acne face mask with ayurvedic formula - 50 g,₹ 299,all,"acne,blemishes,pigmentation,hydration","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13962552/2021/9/7/13a60bf7-0bfd-4e98-afff-2ee9bda0607c1631002498555CloviaBOTANIQAAntiAcneFaceMaskwithAyurvedicFormula-50g1.jpg"
824,824,mask-and-peel,https://www.myntra.com/mask-and-peel/man-arden/man-arden-caffeine-coffee-peel-off-mask-100ml/10564090/buy,man arden,caffeine coffee peel off mask 100ml,₹ 349,all,"oily skin,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/8/30/6d1247fa-d7cb-4c08-a938-c061a8e8c4ea1567158001197-1.jpg"
825,825,mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-activated-pumpkin-enzyme-mask-with-glycolic-acid-100-g/15239824/buy,arias by lara dutta,activated pumpkin enzyme mask with glycolic acid 100 g,₹ 225,all,"acne,blemishes,acne,blemishes,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15239824/2021/9/13/e6028516-0f03-4b59-a934-4e04419c98291631542966139-ARIAS-By-LARA-DUTTA-Activated-Pumpkin-Enzyme-Mask-With-Glyco-1.jpg"
826,826,mask-and-peel,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-latte-coffee-intense-moisturization--repair-kit---day--night-routine/14484590/buy,mcaffeine,latte coffee intense moisturization & repair kit - day & night routine,₹ 1265,all,"dark spots,pigmentation,dryness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14484590/2021/8/16/b7909e98-b4e6-4b33-8b13-57d8aae9c5311629088724009-MCaffeine-Latte-Coffee-Intense-Moisturization--Repair-Kit----1.jpg"
827,827,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-my-real-squeeze-manuka-honey-mask-ex/11611910/buy,innisfree,unisex my real squeeze manuka honey mask ex,₹ 100,all,"hydration,softening,smoothening,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11611910/2020/3/19/9a406e8e-9e73-4aad-980d-3fdacc52ee881584619838079InnisfreeBijaTroubleGelCream40ml19LipstickLOrealWomenLipstic1.jpg"
828,828,mask-and-peel,https://www.myntra.com/mask-and-peel/milani/milani-supercharged-brightening-prep-mask-60-ml/14686006/buy,milani,supercharged brightening prep mask 60 ml,₹ 1462,all,"dull skin,softening,smoothening,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14686006/2021/9/30/1fa3a37e-5eb2-4b26-81f7-fed1fdbb48f81633026331822-MILANI-Women-Mask-and-Peel-9331633026331301-1.jpg"
829,829,mask-and-peel,https://www.myntra.com/mask-and-peel/vlcc/vlcc-ultimo-blends-charcoal-face-pack-100-g/10000835/buy,vlcc,ultimo blends charcoal face pack 100 g,₹ 350,all,"acne,blemishes,pore care,anti-pollution","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10000835/2019/7/22/c2ae153b-d635-4669-95bb-2cf91548a86e1563800279513-VLCC-Ultimo-Blends-Charcoal-Face-Pack-100-g-4241563800279217-1.jpg"
830,830,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-ayurvedic-gold-sustainable-peel-off-mask--face-scrub/15062568/buy,khadi natural,ayurvedic gold sustainable peel off mask & face scrub,₹ 277,all,"fine lines,wrinkles,acne,blemishes,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15062568/2021/8/24/ff209c9c-ae26-4ec7-9cca-337cec93c1351629792724340BodyWashandScrubKhadiNaturalUnisexBodyWashandScrubKhadiNatur1.jpg"
831,831,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-natural-bamboo-charcoal-face-pack-200gm/11836060/buy,nutriglow,natural bamboo charcoal face pack 200gm,₹ 187,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11836060/2020/5/8/1d8ce5cb-d1f9-439f-9e35-c337d34942501588932804387NutriGlowMaskandPeel1.jpg"
832,832,mask-and-peel,https://www.myntra.com/mask-and-peel/miss-claire/miss-claire-nature-essence-face-mask---white-truffle-25-ml/14294134/buy,miss claire,nature essence face mask - white truffle 25 ml,₹ 79,all,"dull skin,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14294134/2021/8/5/d13b3ecc-46f8-4c0d-a608-420ce5e88d8d1628143799004-Miss-Claire-Women-Mask-and-Peel-1741628143798889-1.jpg"
833,833,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-essentials/khadi-essentials-unisex-ayurvedic-serum-sheet-mask-combo-60-ml/13210234/buy,khadi essentials,unisex ayurvedic serum sheet mask combo 60 ml,₹ 399,all,"fine lines,wrinkles,dull skin,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/12/10/59697472-f61c-48a7-afd1-d1c71b1cf6851607610930823-4.jpg"
834,834,mask-and-peel,https://www.myntra.com/mask-and-peel/makeup-revolution-london/makeup-revolution-london-x-friends-rachel-hydrating-hyaluronic-sheet-mask/14996874/buy,makeup revolution london,x friends rachel hydrating hyaluronic sheet mask,₹ 247,all,"hydration,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14996874/2021/8/3/e1d78df2-4736-4bdb-9b19-127b69cd19521628009849856-Makeup-Revolution-London-Unisex-Mask-and-Peel-16216280098496-1.jpg"
835,835,mask-and-peel,https://www.myntra.com/mask-and-peel/casmara/casmara-unisex-hydra-algae-peel-off-mask-200-g/6942338/buy,casmara,unisex hydra algae peel-off mask 200 g,₹ 1275,all,"daily use,,","https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/6942338/2018/7/13/1694831f-7803-4fc9-af80-44611f85e0ef1531464734242-na-2251531464734199-1.jpg"
836,836,mask-and-peel,https://www.myntra.com/mask-and-peel/dot--key/dot--key-matcha-green-clay--acne-serum-combo/13252870/buy,dot & key,matcha green clay & acne serum combo,₹ 1670,sensitive,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13252870/2021/8/11/a04446c7-0ddb-4159-850e-0ef3c60571411628671395496DOTKEYMatchaGreenClayAcneSerumCombo1.jpg"
837,837,mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-3-in-1-scrub-cleanser-mask/10790720/buy,arias by lara dutta,arias by lara dutta 3 in 1 scrub cleanser mask,₹ 395,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10790720/2019/11/13/dfe37a6a-2470-4211-bc64-64efcee3d2901573649115663-Arias-By-Lara-Dutta-3-In-1-Scrub-Cleanser-Mask-1311573649115-1.jpg"
838,838,mask-and-peel,https://www.myntra.com/mask-and-peel/man-arden/man-arden-pack-of-2-7x-activated-charcoal-peel-off-mask-100-ml/13137708/buy,man arden,pack of 2 7x activated charcoal peel off mask 100 ml,₹ 593,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/12/2/cfae5bc5-1417-4078-beaf-353585ac03151606905801449-1.jpg"
839,839,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-unisex-set-of-2-bio-milk-protein-whitening--rejuvenating-face-pack/2302422/buy,biotique,unisex set of 2 bio milk protein whitening & rejuvenating face pack,₹ 258,all,"fine lines,wrinkles,deep nourishment,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2302422/2017/12/5/11512455654043-Biotique-Bio-Set-of-2-Milk-Protein-Whitening--Rejuvenating-Face-Pack-6701512455654034-1.jpg"
840,840,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-root-energy-sheet-mask---potato-25-ml/12114512/buy,innisfree,jeju root energy sheet mask - potato 25 ml,₹ 120,all,"hydration,deep nourishment,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12114512/2020/12/7/38a2d8c8-78ef-420d-9bf3-2770bcf051361607340874599-Innisfree-Jeju-Root-Energy-Sheet-Mask---Potato-25-ml-6251607-1.jpg"
841,841,mask-and-peel,https://www.myntra.com/mask-and-peel/makeup-revolution-london/makeup-revolution-london-x-friends-ross-anti-blemish-tea-tree-sheet-mask/14996866/buy,makeup revolution london,x friends ross anti-blemish tea tree sheet mask,₹ 247,all,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14996866/2021/8/3/186a926f-656d-4f70-9ce9-772663a1023e1628009816550-Makeup-Revolution-London-Unisex-Mask-and-Peel-23162800981632-1.jpg"
842,842,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-skin-firming-mud-duo/2257879/buy,biotique,skin firming mud duo,₹ 258,all,"fine lines,wrinkles,deep nourishment,skin sagging","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2257879/2017/11/18/11510991803652-Biotique-Unisex-Mask-and-Peel-7371510991803601-1.jpg"
843,843,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-activated-charcoal-peel-off-mask-100-gm/15100374/buy,glamveda,glamveda activated charcoal peel off mask 100 gm,₹ 240,all,"blackheads,whiteheads,blackheads,whiteheads,blackheads,whiteheads","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15100374/2021/8/10/184ed3c9-bf96-41e5-b31a-61d666d8220a1628597453138GlamvedaActivatedCharcoalPeelOffMask1.jpg"
844,844,mask-and-peel,https://www.myntra.com/mask-and-peel/beardo/beardo-men-set-of-activated-charcoal-peel-off-mask--de-tan-face-wash/13538732/buy,beardo,men set of activated charcoal peel off mask & de-tan face wash,₹ 456,all,"pore care,tan removal,oil control","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538732/2021/2/1/3f613187-4664-4f5d-999b-feed0a9548671612178426993BEARDOMenSetofActivatedCharcoalPeelOffMaskDe-TanFaceWash1.jpg"
845,845,mask-and-peel,https://www.myntra.com/mask-and-peel/himalaya/himalaya-set-of-peel-off-mask-and-face-wash/7094636/buy,himalaya,set of peel-off mask and face wash,₹ 227,all,"tan removal,uneven skin tone,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7094636/2018/8/7/560404c6-b177-4404-9294-b6b27caee9d21533638928738-Himalaya-Unisex-Mask-and-Peel-2321533638928333-1.jpg"
846,846,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique--bio-pistachio-youthful-nourishing--revitalizing-sustainable-face-pack/1661483/buy,biotique,bio pistachio youthful nourishing & revitalizing sustainable face pack,₹ 307,all,"fine lines,wrinkles,uneven skin tone,pigmentation","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1661483/2021/4/14/aad45faa-d4f2-47af-ab97-3ccc0278d7c81618385694525-Biotique--Bio-Pistachio-Youthful-Nourishing--Revitalizing-Su-1.jpg"
847,847,mask-and-peel,https://www.myntra.com/mask-and-peel/casmara/casmara-unisex-green-algae-peel-off-facial-mask-2025/15286130/buy,casmara,unisex green algae peel-off facial mask 2025,₹ 4275,sensitive,"hydration,skin tightening,dryness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15286130/2021/8/27/39750f36-2b2d-48e3-90a9-23547af0a3071630080970771MaskandPeel1.jpg"
848,848,mask-and-peel,https://www.myntra.com/mask-and-peel/myglamm/manish-malhotra-beauty-by-myglamm-saffron--sandalwood-brightening-sheet-mask/15159310/buy,myglamm,manish malhotra beauty by saffron & sandalwood brightening sheet mask,₹ 186,all,"anti-pollution,anti-pollution,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15159310/2021/8/16/7d5abce9-e3c7-4df9-8dd9-e939f6c24feb1629132181540ManishMalhotraBeautyByMyGlammSaffronSandalwoodBrighteningShe3.jpg"
849,849,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-bridal-glow-face-pack-for-all-skin-types/10375287/buy,nutriglow,bridal glow face pack for all skin types,₹ 292,all,"acne,blemishes,dull skin,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/8/3/a4507482-f085-4861-ab50-e9527fb493f11564771106740-1.jpg"
850,850,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-volcanic-brightening-color-clay-mask-70-ml/10367237/buy,innisfree,jeju volcanic brightening color clay mask 70 ml,₹ 630,oily,"pore care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10367237/2021/8/11/68c8d7cb-cd4d-401a-91d9-fea512213ed81628671478256InnisfreeJejuVolcanicBrighteningColorClayMask70ml1.jpg"
851,851,mask-and-peel,https://www.myntra.com/mask-and-peel/the-body-shop/the-body-shop-british-rose-fresh-plumping-face-mask-15-ml/12568744/buy,the body shop,british rose fresh plumping face mask 15 ml,₹ 548,dry,"hydration,uneven skin tone,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/9/30/1d0ca761-2803-4898-bfd3-fc7e441689af1601419216660-1.jpg"
852,852,mask-and-peel,https://www.myntra.com/mask-and-peel/mancode/mancode-set-of-6-activated-charcoal-de-tan--vitamin-c-facial-sheet-masks-150ml/14356542/buy,mancode,"set of 6 activated charcoal, de-tan & vitamin c facial sheet masks 150ml",₹ 509,all,"deep nourishment,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/5/20/62d9bc4f-9c0c-472e-87ad-a009e078e3df1621489531902-1.jpg"
853,853,mask-and-peel,https://www.myntra.com/mask-and-peel/st-ives/st-ives-set-of-4-sheet-masks/13313740/buy,st. ives,set of 4 sheet masks,₹ 298,normal,"hydration,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13313740/2021/1/15/5a25f34b-8e22-4361-998b-5eb1c3e183141610694498910-St-Ives-Women-Mask-and-Peel-331610694498266-1.jpg"
854,854,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-vitamin-c-glow-sleeping-mask-50-gm/15311298/buy,good vibes,vitamin c glow sleeping mask (50 gm),₹ 269,all,"softening,smoothening,dull skin,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15311298/2021/8/31/2a9a7124-0fd2-42a6-a793-7675be809e5c1630387465903GoodVibesVitaminCGlowSleepingMask50gm1.jpg"
855,855,mask-and-peel,https://www.myntra.com/mask-and-peel/the-beauty-sailor/the-beauty-sailor-set-of-2-anti-aging--anti-wrinkle-pink-clay-face-mask-100-g/14361062/buy,the beauty sailor,set of 2 anti aging & anti wrinkle pink clay face mask 100 g,₹ 1473,all,"fine lines,wrinkles,deep nourishment,dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14361062/2021/5/22/30091ea9-d845-4713-800a-73ff774bd5221621671618055-The-Beauty-Sailor-Set-of-2-Anti-Aging--Anti-Wrinkle-Pink-Cla-1.jpg"
856,856,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-volcanic-clay-mousse-mask-100-ml/11140404/buy,innisfree,jeju volcanic clay mousse mask 100 ml,₹ 1215,all,"pore care,anti-pollution,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11140404/2020/3/17/78af67d2-ced2-46c9-9982-f718cd9bdcd51584429956420-Innisfree-Jeju-Volcanic-Clay-Mousse-Mask-100-ml--34015844299-1.jpg"
857,857,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-set-of-2-face-masks/13538636/buy,the face shop,set of 2 face masks,₹ 200,all,"dull skin,dryness,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538636/2021/2/1/89cf492d-1924-4793-9100-5fb05789bc9d1612173997732-The-Face-Shop-Set-of-2-Face-Masks-2551612173997444-1.jpg"
858,858,mask-and-peel,https://www.myntra.com/mask-and-peel/organic-harvest/organic-harvest-unisex-anti-wrinkle-sheet-face-mask-20g/10075865/buy,organic harvest,unisex anti-wrinkle sheet face mask 20g,₹ 94,all,"fine lines,wrinkles,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/6/19/f8a9d696-47b7-4d2a-8240-0e003a5130611560894812468-1.jpg"
859,859,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-essentials/khadi-essentials-unisex-charcoal--oats-face-mask-50-gm/11320586/buy,khadi essentials,unisex charcoal & oats face mask 50 gm,₹ 562,all,"acne,blemishes,oil control,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11320586/2020/7/20/88af944d-d219-4595-9acc-a058b795f3021595238350347KHADIESSENTIALSUnisexCharcoalOatsFaceMask50gm1.jpg"
