,Unnamed: 0,label,url,brand,name,price,skin type,skin tone,img
371,512,foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-high-coverage-waterproof-base-foundation---classic-ivory-n05/15580118/buy,swiss beauty,high coverage waterproof base foundation - classic ivory n05,₹ 299,all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15580118/2021/10/20/17e85763-8253-46e1-b1cc-2452466fc3971634723017734One8ByViratKohliBleedBlueEaudeParfum100mlFalseEyelashesSWISS1.jpg"
372,514,foundation,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-222-mini-studio-skin-24-hour-wear-hydra-foundation--10ml/14063682/buy,smashbox,2.22 mini studio skin 24 hour wear hydra foundation 10ml,₹ 1350,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14063682/2021/6/1/9f10ddc1-d8bf-450e-9416-4c2195ccaa151622539159349-Studio-Skin-24-Hour-Wear-Hydra-Foundation-Mini-SHADE-222-661-1.jpg"
373,515,foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-flawless-finish-daily-wear-lightweight-foundation---natural-n05/15580312/buy,swiss beauty,flawless finish daily wear lightweight foundation - natural n05,₹ 195,all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15580312/2021/10/20/c8147512-0b85-4c7d-84da-325a24d0a2fa1634727338485-SWISS-BEAUTY-Women-Foundation-and-Primer-291634727338422-1.jpg"
374,516,foundation,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-skin-foundation-stick---55-warm-honey-9-g/9590319/buy,bobbi brown,skin foundation stick - 5.5 warm honey 9 g,₹ 4250,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9590319/2020/10/19/faa3ef48-5023-4e7e-9b91-54ffc4b750cf1603095781411-Bobbi-Brown-Skin-Foundation-Stick---55-Warm-Honey-9-g-571603-1.jpg"
375,517,foundation,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-studio-skin-24-hour-wear-hydra-foundation-mini---shade-32/14063690/buy,smashbox,studio skin 24 hour wear hydra foundation mini - shade 3.2,₹ 1350,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14063690/2021/6/1/2452f812-82a1-4aeb-99f5-ce054aff476d1622539236598-Studio-Skin-24-Hour-Wear-Hydra-Foundation-Mini-SHADE-32-7641-1.jpg"
376,518,foundation,https://www.myntra.com/foundation-and-primer/note/note-mineral-foundation-501---35-ml/12363626/buy,note,mineral foundation 501 - 35 ml,₹ 1199,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12363626/2020/9/1/e0913a3b-fdbd-43aa-b109-7b80a5fb750b1598948168464NoteMineralFoundation5011.jpg"
377,519,foundation,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-21-mini-studio-skin-24-hour-wear-hydra-foundation-10ml/14063676/buy,smashbox,2.1 mini studio skin 24 hour wear hydra foundation 10ml,₹ 1350,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14063676/2021/6/1/1d4bbaf3-c7ad-4b3a-8b6e-c1004b7a78641622539115657-Studio-Skin-24-Hour-Wear-Hydra-Foundation-Mini-SHADE-21-5151-1.jpg"
378,520,foundation,https://www.myntra.com/foundation-and-primer/essence/essence-10-soft-beige-stay-all-day-16h-waterproof-foundation-30ml/7171563/buy,essence,10 soft beige stay all day 16h waterproof foundation 30ml,₹ 427,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7171563/2020/11/26/2e3c15e2-1706-49a8-9f34-670ced810b341606384643898-essence-10-Soft-Beige-Stay-All-Day-16h-Waterproof-Foundation-1.jpg"
379,521,foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-02-natural-beige-prestige-cover-foundation-20g/7120644/buy,miss claire,02 natural beige prestige cover foundation 20g,₹ 575,normal,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7120644/2018/8/28/7d018408-63db-4566-a5d8-b289eec4bace1535441785434-Miss-Claire-Women-Foundation-and-Primer-6901535441785357-1.jpg"
380,522,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---25-medium-68ml/1546434/buy,maybelline,new york fit me concealer - 25 medium 6.8ml,₹ 332,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1546434/2018/7/31/220cca57-6953-4877-9d38-54f83ba92d251533035238422-Maybelline-Fit-Me-Concealer-Medium-25-68-ml-5951533035238398-1.jpg"
381,524,concealer,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-iii/15191878/buy,l.a girl,la girl hd pro.conceal bestseller combo iii,₹ 1355,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15191878/2021/9/22/6dfcbab6-af6f-4905-93ea-464d6b8eb3a01632306527607-LA-Girl-Women-Concealer-1081632306525876-1.jpg"
382,525,concealer,https://www.myntra.com/concealer/loreal/loreal-paris-infallible-full-wear-concealer---beige-314-10ml/11178296/buy,loreal,paris infallible full wear concealer - beige 314 10ml,₹ 639,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11178296/2020/10/19/c0921b23-463d-4737-a6bb-a78fc9aeb19e1603098240438-LOreal-Paris-Infallible-Full-Wear-Concealer---Beige-314-10ml-1.jpg"
383,526,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---10-light-68ml/1546432/buy,maybelline,new york fit me concealer - 10 light 6.8ml,₹ 332,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1546432/2018/7/31/23b0bbe8-839b-4aad-9c40-78405c9bb9ec1533035222641-Maybelline-New-York-Fit-Me-Concealer-Light-10-68ml-5901533035222573-1.jpg"
384,527,concealer,https://www.myntra.com/concealer/benefit-cosmetics/benefit-cosmetics-boi-ing-high-coverage-cakeless-concealer---06-medium-cool/14411850/buy,benefit cosmetics,boi-ing high coverage cakeless concealer - 06 medium cool,₹ 2270,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411850/2021/6/10/2d888d28-a2c1-4db4-9b76-ff8520ad5fa11623320025352-Boi-ing-Cakeless-Concealer-2291623320025160-1.jpg"
385,529,concealer,https://www.myntra.com/concealer/milani/milani-conceal--perfect-long-wear-concealer---warm-tan-/14686310/buy,milani,conceal + perfect long wear concealer - warm tan,₹ 877,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14686310/2021/7/6/42fd9f56-3885-4f04-9200-756c0eb22dbf1625568463099-MILANI-Women-Concealer-8501625568462998-1.jpg"
386,530,concealer,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-i/15191880/buy,l.a girl,la girl hd pro.conceal bestseller combo i,₹ 1355,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15191880/2021/9/22/336e4f5a-db93-4986-82e8-48c268e20c6f1632306535266-LA-Girl-Women-Concealer-9021632306535129-1.jpg"
387,531,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---medium/7638893/buy,maybelline,new york instant age rewind concealer - medium,₹ 434,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7638893/2019/4/25/caea09c6-9707-443f-929c-fd7b180768c51556170422745-fv-3291556170422459-1.jpg"
388,534,concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer---satin-003---6ml-/15129090/buy,colorbar,colorbar-flawless full cover concealer - satin-003 - 6ml,₹ 750,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15129090/2021/8/12/ca808570-c3fa-4741-a093-9491859289421628776755334Colorbar-FlawlessFullCoverConcealer-Satin-003-6Ml1.jpg"
389,535,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-40-breve-84-ml/11209608/buy,sugar,magic wand waterproof concealer 40 breve 8.4 ml,₹ 799,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209608/2021/8/13/e998fee8-e84e-482c-85d2-2527d0fd3d9e1628846361163SUGARMagicWandWaterproofConcealer40Breve84ml1.jpg"
390,536,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---light-6-ml/7638906/buy,maybelline,new york instant age rewind concealer - light 6 ml,₹ 496,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7638906/2019/4/25/483e6b7c-6f49-457f-846c-a732466d68831556170433928---4471556170433694-1.jpg"
391,537,concealer,https://www.myntra.com/concealer/swiss-beauty/-swiss-beauty-12-color-supra-concealer-palette---shade-2/15580326/buy,swiss beauty,12 color supra concealer palette - shade-2,₹ 1049,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580326/2021/10/25/df04bdaa-87c2-4220-a1dd-a809c29ed18e1635140568888-SWISS-BEAUTY-Women-Concealer-471635140568670-1.jpg"
392,538,concealer,https://www.myntra.com/concealer/wet-n-wild/wet-n-wild-photo-focus-concealer---medium-peach-e843b/5811260/buy,wet n wild,photo focus concealer - medium peach e843b,₹ 324,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5811260/2020/10/10/a3cc3af3-ccee-44d1-bd03-77959035a32b1602273400639WetnWildPhotoFocusConcealer-MediumPeachE843B85ml1.jpg"
393,541,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---sand-20-68-ml/1546433/buy,maybelline,new york fit me concealer - sand 20 6.8 ml,₹ 332,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1546433/2018/7/31/4f7db259-7daa-4c8a-aac9-66eea778e25e1533035231576-Maybelline-Fit-Me-Concealer-Sand-20-68-ml-3781533035231525-1.jpg"
394,542,concealer,https://www.myntra.com/concealer/la-girl/la-girl-warm-honey-hd-pro-concealer-gc982/2156495/buy,l.a girl,warm honey hd pro concealer gc982,₹ 695,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2156495/2018/3/22/11521700678830-LA-Girl-Women-Concealer-3331521700678794-1.jpg"
395,543,concealer,https://www.myntra.com/concealer/makeup-revolution-london/makeup-revolution-london-conceal--define-concealer---c10-4-g/4451041/buy,makeup revolution london,conceal & define concealer - c10 4 g,₹ 451,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4451041/2018/5/4/11525438417199-Makeup-Revolution-London-Women-Concealer-8061525438417147-1.jpg"
396,544,concealer,https://www.myntra.com/concealer/cal-losangeles/cal-losangeles-women-matte-chiselled-contour-concealer-wheel/15268880/buy,cal losangeles,women matte chiselled contour /concealer wheel,₹ 339,combination,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15268880/2021/8/26/f971e81e-3e9e-4f53-94ae-61a7058de20e1629979939183na1.jpg"
397,545,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-set-of-fit-me-foundation-115--fit-me-concealer-10/12388374/buy,maybelline,new york set of fit me foundation 115 & fit me concealer 10,₹ 716,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12388374/2020/11/6/7e6411dc-52c5-4001-9c9d-495546f9e1e31604661752755-Maybelline-Women-Concealer-6761604661752674-1.jpg"
398,547,concealer,https://www.myntra.com/concealer/incolor/incolor-exposed-studio-skin-concealer-5g/11887244/buy,incolor,exposed studio skin concealer 5g,₹ 275,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11887244/2021/6/15/c6f689cb-2330-430c-9616-499145e4b5961623737910190INCOLORExposedStudioSkinConcealer5g1.jpg"
399,548,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-07-vanilla-latte-84-ml/11209606/buy,sugar,magic wand waterproof concealer 07 vanilla latte 8.4 ml,₹ 799,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209606/2021/8/13/ee55ac8c-5402-4304-be26-42f6d7d5e5411628846568332SUGARMagicWandWaterproofConcealer07VanillaLatte84ml1.jpg"
400,549,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---caramel/6870109/buy,maybelline,new york instant age rewind concealer - caramel,₹ 496,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6870109/2018/12/26/9a9f26ff-3a30-4f4d-a0eb-f7892c8c4ad81545822173164-Maybelline-Instant-Age-Rewind-144-Caramel-Eraser-Dark-Circle-1.jpg"
401,550,concealer,https://www.myntra.com/concealer/la-girl/la-girl-hd-proconceal-bestseller-combo-ii/15191876/buy,l.a girl,la girl hd pro.conceal bestseller combo ii,₹ 1355,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15191876/2021/9/22/b0cfee87-b199-46ba-a6b4-393324ed49291632306497759-LA-Girl-Women-Concealer-7561632306496317-1.jpg"
402,551,concealer,https://www.myntra.com/concealer/loreal/loreal-paris-infallible-full-wear-concealer---almond-317-10ml/11178298/buy,loreal,paris infallible full wear concealer - almond 317 10ml,₹ 679,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11178298/2020/1/21/ce7d5f58-7e77-4830-beca-ca5d1b0200ac1579603734298-LOreal-Paris-317-Almond-Infallible-Full-Wear-Concealer-10-ml-1.jpg"
403,552,concealer,https://www.myntra.com/concealer/incolor/incolor-true-complexion-contour-palette-concealer---02/11292228/buy,incolor,true complexion contour palette concealer - 02,₹ 399,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11292228/2020/2/4/caaf012b-9922-4941-8a0d-1d282f45ac0d1580808601681-INCOLOUR-Women-True-Complexion-02-Contour-Palette-1115808086-1.jpg"
404,553,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---honey-30-68-ml/6967593/buy,maybelline,new york fit me concealer - honey 30 6.8 ml,₹ 349,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6967593/2018/12/26/30be6cab-b22b-4cb0-9a4a-4438954b28321545822279231-Maybelline-New-York-30-Honey-Fit-me-Concealer-68-ml-12015458-1.jpg"
405,554,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer---30-chococcino-84-ml/11209602/buy,sugar,magic wand waterproof concealer - 30 chococcino 8.4 ml,₹ 799,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209602/2021/8/13/1206f31f-9647-46a4-b797-02c2ace28d661628846332539SUGARMagicWandWaterproofConcealer-30Chococcino84ml1.jpg"
406,557,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---caramel-40-68-ml/6967587/buy,maybelline,new york fit me concealer - caramel 40 6.8 ml,₹ 332,all,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6967587/2018/11/23/6d41acb3-0456-4376-8533-e7d7ff5ba3121542956747399-Maybelline-Women-Concealer-9071542956747360-1.jpg"
407,558,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-15-cappuccino-84-ml/11209610/buy,sugar,magic wand waterproof concealer 15 cappuccino 8.4 ml,₹ 799,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209610/2021/8/13/10191e4c-67f6-4630-81d3-f05e9eca348f1628846290971SUGARMagicWandWaterproofConcealer15Cappuccino84ml1.jpg"
408,559,concealer,https://www.myntra.com/concealer/swiss-beauty/swiss-beauty-cover-studio-ultra-base-concealer-palette---03/15580436/buy,swiss beauty,cover studio ultra base concealer palette - 03,₹ 336,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580436/2021/10/18/c05e42ae-6298-46d9-8897-b81a2772d8131634520182542-SWISS-BEAUTY-Women-Concealer-651634520182314-1.jpg"
409,561,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---fair-15-68-ml/6967579/buy,maybelline,new york fit me concealer - fair 15 6.8 ml,₹ 349,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6967579/2021/3/24/95a745dc-08a9-495e-8002-c484524e7a481616567929344-Maybelline-New-York-Fit-me-Concealer---Fair-15-68-ml-2161656-1.jpg"
410,562,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer-45-con-panna-84-ml/11209600/buy,sugar,magic wand waterproof concealer 45 con panna 8.4 ml,₹ 799,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209600/2021/8/13/4410c317-3d2f-4211-9c15-7aefff21a3ad1628846368281SUGARMagicWandWaterproofConcealer45ConPanna84ml1.jpg"
411,564,concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-chiffon---002-6-ml/15129088/buy,colorbar,colorbar-flawless full cover concealer-chiffon - 002 6 ml,₹ 750,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15129088/2021/8/12/0e822e03-5386-4f89-b6b7-e17adb2b46ec1628776770864Colorbar-FlawlessFullCoverConcealer-Chiffon-002-6Ml1.jpg"
412,565,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-instant-age-rewind-concealer---honey-6ml/7638883/buy,maybelline,new york instant age rewind concealer - honey 6ml,₹ 527,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7638883/2019/8/1/6a2d4e5c-5332-4413-939a-2f8be4612b1d1564657747700-Maybelline-New-York-140-Honey-Instant-Age-Rewind-Concealer-6-1.jpg"
413,567,concealer,https://www.myntra.com/concealer/loreal/loreal-paris-true-match-super-blendable-concealer---golden-beige-3dw-68ml/8051113/buy,loreal,paris true match super blendable concealer - golden beige 3dw 6.8ml,₹ 849,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8051113/2019/3/8/81534c34-5fc9-4f07-82b6-c49b7ba3defb1552023050024-LOreal-Women-Concealer-2641552023049819-1.jpg"
414,568,concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-mattreal-mousse-concealer---caramel-04-9-g/10012335/buy,lakme,absolute mattreal mousse concealer - caramel 04 9 g,₹ 510,all,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10012335/2019/8/20/d8f1f220-dccd-4de4-8113-d584d48421c21566296985080-Lakme-Absolute-Caramel-Mattereal-Mousse-Concealer-04-5291566-1.jpg"
415,569,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-concealer---deep-35/6967571/buy,maybelline,new york fit me concealer - deep 35,₹ 349,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6967571/2021/3/24/5a83f39f-5356-4fc7-979e-5a585be2e0121616567919170-Maybelline-New-York-Fit-Me-Concealer---Deep-35-68ml-32416165-1.jpg"
416,570,concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-lacy---005-6ml/15129092/buy,colorbar,flawless full cover concealer-lacy - 005-6ml,₹ 750,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15129092/2021/8/12/c34fb3d8-e384-4b49-a421-ec26bd5628411628776750289Colorbar-FlawlessFullCoverConcealer-Lacy-005-6Ml1.jpg"
417,574,concealer,https://www.myntra.com/concealer/sugar/sugar-magic-wand-waterproof-concealer---12-con-leche-light--golden-undertone-84ml/11209604/buy,sugar,magic wand waterproof concealer - 12 con leche light & golden undertone 8.4ml,₹ 799,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209604/2021/8/13/72055b9e-e8a9-4bc3-becf-3d6e22e8dc721628846544030SUGARMagicWandWaterproofConcealer-12ConLecheLightGoldenUnder1.jpg"
418,582,concealer,https://www.myntra.com/concealer/colorbar/colorbar-flawless-full-cover-concealer-velvet---001-6ml/15129084/buy,colorbar,flawless full cover concealer-velvet - 001-6ml,₹ 750,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15129084/2021/8/12/6beee298-94e7-4ddd-b2c4-e8a5d32867591628776760779Colorbar-FlawlessFullCoverConcealer-Velvet-001-6Ml1.jpg"
419,583,concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-mattreal-mousse-concealer---natural-02-9-g/10012357/buy,lakme,absolute mattreal mousse concealer - natural 02 9 g,₹ 510,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10012357/2019/7/10/9c201e2a-3519-4dc6-acf5-9eb19ea184201562759143826-Lakme-Absolute-02-Natural-Mattreal-Mousse-Concealer-9-g-3981-1.jpg"
420,584,concealer,https://www.myntra.com/concealer/chambor/chambor-103-orosa-flawless-finish-concealer-3ml/8873605/buy,chambor,chambor 103 orosa flawless finish concealer 3ml,₹ 825,normal,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8873605/2019/3/13/2f3d17c9-3c2d-47c7-99f4-cc9ee0893cbf1552468019148-CHAMBOR-OROSA-FLAWLESS-FINISH-CONCEALER---103-11552468019098-1.jpg"
421,588,concealer,https://www.myntra.com/concealer/incolor/incolor-studio-skin-concealer-01-beige-5g/11887242/buy,incolor,studio skin concealer 01 beige 5g,₹ 275,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11887242/2021/6/15/d6d836f3-2490-42ce-a8c0-889cc10d4ab91623737959694INCOLORStudioSkinConcealer01Beige5g1.jpg"
422,590,concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-white-intense-liquid-concealer-with-spf-25---01-ivory-fair-54ml/6843344/buy,lakme,absolute white intense liquid concealer with spf 25 - 01 ivory fair 5.4ml,₹ 540,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6843344/2018/10/12/94e0cfe5-d1d8-47df-b161-846313d330831539334749738-Lakme-Absolute-01-Ivory-Fair-White-Intense-Liquid-Concealer--1.jpg"
423,591,concealer,https://www.myntra.com/concealer/clinique/clinique-even-better-all-over-concealer--eraser-6-ml/12779716/buy,clinique,even better all-over concealer & eraser 6 ml,₹ 2500,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12779716/2020/10/19/30bc9cc7-c3eb-46ca-aca4-6b25b46352701603102165714-Clinique-Unisex-Concealer-6111603102165438-1.jpg"
424,594,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-set-of-fit-me-foundation-128--fit-me-concealer-25/12388366/buy,maybelline,new york set of fit me foundation 128 & fit me concealer 25,₹ 716,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12388366/2020/11/6/44655fbb-f5ef-40c5-afee-4d06ff6b33ec1604661704945-Maybelline-Women-Concealer-5021604661704855-1.jpg"
425,595,concealer,https://www.myntra.com/concealer/lakme/lakme-absolute-white-intense-liquid-concealer---beige-honey-04-54ml/6843342/buy,lakme,absolute white intense liquid concealer - beige honey 04 5.4ml,₹ 510,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6843342/2018/9/26/38b3141e-db03-4e1d-9e36-f797c65bbc241537950853717-Lakme-Women-Concealer-701537950853676-1.jpg"
426,596,concealer,https://www.myntra.com/concealer/olivia/olivia-set-of-2-waterproof-concealer-stick-pearl-white-shade-no-007w-spf-12-15g/11686980/buy,olivia,set of 2 waterproof concealer stick pearl white shade no 007w (spf 12) 15g,₹ 270,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/3/11/2222c23d-6703-4742-a923-48e953a7afbc1583877846822-1.jpg"
427,597,concealer,https://www.myntra.com/concealer/mac/mac-studio-fix-24-hour-smooth-wear-concealer-nw22/7235655/buy,m.a.c,studio fix 24-hour smooth wear concealer nw22,₹ 2450,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7235655/2021/4/7/30ae3d5c-4b2f-4604-9235-003c27acba1a1617777162332-MAC-Women-Concealer-4191617777162192-1.jpg"
428,598,concealer,https://www.myntra.com/concealer/inglot/inglot-under-eye-concealer-104-10-ml/12086590/buy,inglot,under eye concealer 104 10 ml,₹ 960,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12086590/2021/5/25/74519ea4-c0ec-4c35-b010-93f5c04b28601621923872755INGLOTUnderEyeConcealer10410ml2.jpg"
429,599,concealer,https://www.myntra.com/concealer/incolor/incolor-women-better-skin-concealer--corrector-01-5gm/10988250/buy,incolor,women better skin concealer & corrector 01 5gm,₹ 245,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10988250/2021/6/18/490abc99-7d11-4b33-ac38-2a97ecc642ef1624011007299-INCOLOR-Women-Better-Skin-Concealer--Corrector-01-5gm-575162-1.jpg"
430,602,concealer,https://www.myntra.com/concealer/maybelline/maybelline-insta-weddings-carefree-cocktail-makeup-kit/15818332/buy,maybelline,insta weddings carefree cocktail makeup kit,₹ 1396,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15818332/2021/10/19/ca2e2adb-190b-4663-a86f-38442a722cb91634623478292-Maybelline-Women-Concealer-8051634623478111-1.jpg"
431,606,concealer,https://www.myntra.com/concealer/incolor/incolor-women-better-skin-concealer--corrector-06-5gm/10988256/buy,incolor,women better skin concealer & corrector 06 5gm,₹ 245,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10988256/2021/6/18/f16093d5-b1fd-448a-8a7d-55e4d62f9a0f1624010871581-INCOLOR-Women-Better-Skin-Concealer--Corrector-06-5gm-878162-1.jpg"
432,613,concealer,https://www.myntra.com/concealer/incolor/incolor-beige-studio-skin-concealer-06/11887246/buy,incolor,beige studio skin concealer 06,₹ 275,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11887246/2021/6/15/dce309bd-a503-4c9f-869f-9413c40598911623738248547INCOLORBeigeStudioSkinConcealer061.jpg"
433,614,concealer,https://www.myntra.com/concealer/maybelline/maybelline-new-york-fit-me-25-medium-concealer--the-colossal-black-eye-liner/7765421/buy,maybelline,new york fit me 25 medium concealer & the colossal black eye liner,₹ 653,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7765421/2018/12/4/9f83a672-878f-4e01-92f3-ab90a1df5eff1543920218955-Maybelline-New-York-Fit-Me-25-Medium-Concealer--The-Colossal-1.jpg"
434,617,concealer,https://www.myntra.com/concealer/chambor/chambor-101-orosa-flawless-finish-concealer-3-ml/8873571/buy,chambor,101 orosa flawless finish concealer 3 ml,₹ 825,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8873571/2019/3/13/be061a63-3bbc-42ef-89da-95cf6b8b62b01552470136654-CHAMBOR-101-OROSA-FLAWLESS-FINISH-CONCEALER-3-ml-32155247013-1.jpg"
435,621,concealer,https://www.myntra.com/concealer/maybelline/maybelline--fit-me-20-sand-concealer--black-colossal-kajal/7765376/buy,maybelline,fit me 20 sand concealer & black colossal kajal,₹ 563,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7765376/2018/12/4/0a14cb96-7b84-4e42-96d0-1c0ec19492481543916752565-Maybelline--Fit-Me-20-Sand-Concealer--Black-Colossal-Kajal-1-1.jpg"
