,label,url,brand,name,price,skin type,concern
739,mask-and-peel,https://www.myntra.com/mask-and-peel/the-body-shop/the-body-shop-drops-of-light-pure-resurfacing-sustainable-liquid-peel-145-ml/1974945/buy,THE BODY SHOP,Drops Of Light Pure Resurfacing Sustainable Liquid Peel 145 ML,₹ 1865,Oily,"pigmentation,pigmentation,"
740,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-women-advanced-organics-tea-tree-skin-clearing-eye-mask-15gm/12678964/buy,Biotique,Women Advanced Organics Tea Tree Skin Clearing Eye Mask 15Gm,₹ 145,All,"daily use,,"
741,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-pack-of-2-vitamin-nourishing-korean-sheet-mask/14671476/buy,GLAMVEDA,Pack of 2 Vitamin Nourishing Korean Sheet Mask,₹ 240,All,"daily use,,"
742,mask-and-peel,https://www.myntra.com/mask-and-peel/bobbi-brown/bobbi-brown-radiance-boost-mask-75-ml/9590457/buy,Bobbi Brown,Radiance Boost Mask 75 ml,₹ 4600,All,"uneven skin tone,dull skin,tan removal"
743,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-unisex-bamboo-facial-sheet-mask-of-gooseberry--avocado/15772996/buy,MasKing,Unisex Bamboo Facial Sheet Mask of Gooseberry & Avocado,₹ 149,All,"dryness,daily use,anti-pollution"
744,mask-and-peel,https://www.myntra.com/mask-and-peel/mamaearth/mamaearth-set-of-vitamin-c-face-wash--sleeping-mask/12683582/buy,Mamaearth,Set Of Vitamin C Face Wash & Sleeping Mask,₹ 763,All,"oily skin,,"
745,mask-and-peel,https://www.myntra.com/mask-and-peel/natural-vibes/natural-vibes-unisex-ayurvedic-vitamin-c-brightening-face-mask-50g/12942764/buy,natural vibes,Unisex Ayurvedic Vitamin C Brightening Face Mask 50g,₹ 506,All,daily use
746,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique--unisex-sustainable-set-of-anti-acne-face-pack--cream/13538516/buy,Biotique,Unisex Sustainable Set Of Anti-Acne Face Pack & Cream,₹ 258,Oily,"acne or blemishes,oil control,"
747,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-black-set-of-2-moisturizing-deep-hydration-korean-sheet-mask/14671520/buy,GLAMVEDA,Black Set of 2 Moisturizing Deep Hydration Korean Sheet Mask,₹ 240,All,"daily use,deep nourishment,hydration"
748,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-my-real-squeeze-tea-tree-mask-ex-20-ml/11611896/buy,Innisfree,Unisex My Real Squeeze Tea Tree Mask EX 20 ml,₹ 100,All,"hydration,deep nourishment,daily use"
749,mask-and-peel,https://www.myntra.com/mask-and-peel/swiss-beauty/swiss-beauty-brightening-sleeping-mask---50-g/15580136/buy,SWISS BEAUTY,Brightening Sleeping Mask - 50 g,₹ 296,All,daily use
750,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-gold-brightening-peel-off-mask-50-gms/15210272/buy,Good Vibes,Gold Brightening Peel Off Mask (50 gms),₹ 189,All,"deep nourishment,blackheads and whiteheads,oil control"
751,mask-and-peel,https://www.myntra.com/mask-and-peel/kaya-skin-clinic/kaya-skin-clinic-unisex-red-grape--niacinamide-skin-radiance-night-mask-50-g/12472786/buy,Kaya Skin Clinic,Unisex Red Grape & Niacinamide Skin Radiance Night Mask 50 g,₹ 239,All,"oily skin,uneven skin tone,hydration"
752,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-bio-pistachio-youthful-nourishing--revitalizing-face-pack-50-g/1661419/buy,Biotique,Bio Pistachio Youthful Nourishing & Revitalizing Face Pack 50 g,₹ 115,All,"fine lines and wrinkles,uneven skin tone,pigmentation"
753,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-women-pack-of-2-pomegranate-brightening-sheet-mask-25g/14671510/buy,GLAMVEDA,Women Pack Of 2 Pomegranate Brightening Sheet Mask 25g,₹ 240,All,"acne or blemishes,,"
754,mask-and-peel,https://www.myntra.com/mask-and-peel/the-body-shop/the-body-shop-vitamin-c-glow-revealing-liquid-peel-100-ml/11857514/buy,THE BODY SHOP,The Body Shop Vitamin C Glow Revealing Liquid Peel 100 ml,₹ 1695,Normal,"dull skin,hydration,"
755,mask-and-peel,https://www.myntra.com/mask-and-peel/ponds/ponds-gold-beauty-peel-off-mask-80-g/15157554/buy,Ponds,Gold Beauty Peel Off Mask 80 g,₹ 269,All,"dull skin,,"
756,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-lava-seawater-frozen-cream-mask---60-ml/14768806/buy,Innisfree,Jeju Lava Seawater Frozen Cream Mask - 60 ml,₹ 1530,All,"hydration,,"
757,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-smile-foot-peeling-mask/7249637/buy,The Face Shop,Smile Foot Peeling Mask,₹ 552,All,"softening and smoothening,daily use,"
758,mask-and-peel,https://www.myntra.com/mask-and-peel/plum/plum-unisex-pack-of-2-face-scrub--face-mask/2484786/buy,Plum,Unisex Pack of 2 Face Scrub & Face Mask,₹ 680,Normal,"dryness,,"
759,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-set-of-2-pearl-whitening-korean-sheet-mask/14671488/buy,GLAMVEDA,Set of 2 Pearl Whitening Korean Sheet Mask,₹ 240,All,"dull skin,,"
760,mask-and-peel,https://www.myntra.com/mask-and-peel/just-herbs/just-herbs-instaglow-almond-complexion-pack-150-g/11451128/buy,Just Herbs,Instaglow Almond Complexion Pack (150 g),₹ 531,All,"dull skin,softening and smoothening,pore care"
761,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-green-tea-sleeping-mask-80-ml/9965157/buy,Innisfree,Green Tea Sleeping Mask 80 ml,₹ 920,All,"hydration,dull skin,deep nourishment"
762,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-solution-tannins-pore-care-face-mask-20-g/2484885/buy,The Face Shop,Solution Tannins Pore Care Face Mask 20 g,₹ 150,All,"pore care,dryness,daily use"
763,mask-and-peel,https://www.myntra.com/mask-and-peel/bioayurveda/bioayurveda-magical-mud-firming-face-pack-cream-for-skin-radiance--tightening-120-gm/15645488/buy,BIOAYURVEDA,Magical Mud Firming Face Pack Cream For Skin Radiance & Tightening 120 gm,₹ 100,All,"acne or blemishes,dull skin,pore care"
764,mask-and-peel,https://www.myntra.com/mask-and-peel/garnier/garnier-skin-naturals-set-of-2-black-rice-pure-charcoal--1-sakura-white-serum-sheet-mask/14172260/buy,Garnier,Skin Naturals Set of 2 Black Rice Pure Charcoal & 1 Sakura White Serum Sheet Mask,₹ 292,All,"hydration,dull skin,"
765,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-set-of-2-hongcho-anti-acne-korean-sheet-mask/14671526/buy,GLAMVEDA,Set of 2 Hongcho Anti Acne Korean Sheet Mask,₹ 240,All,"acne or blemishes,,"
766,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-papaya-glow-face-mask-100-g/14314910/buy,Good Vibes,Papaya Glow Face Mask 100 g,₹ 251,All,"dull skin,tan removal,acne or blemishes"
767,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-root-energy-sheet-mask---yam-25-ml/12114510/buy,Innisfree,Jeju Root Energy Sheet Mask - Yam 25 ml,₹ 120,All,"hydration,deep nourishment,daily use"
768,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-unisex-rose-herbal-face-mask-50-g/5416472/buy,Khadi Natural,Unisex Rose Herbal Face Mask 50 g,₹ 128,Normal,"fine lines and wrinkles,,"
769,mask-and-peel,https://www.myntra.com/mask-and-peel/plum/plum-plum-green-tea-set-of-clear-face-mask-mattifying-moisturiser--face-wash/13537966/buy,Plum,"Plum Green Tea Set of Clear Face Mask, Mattifying Moisturiser & Face Wash",₹ 978,Oily,"acne or blemishes,blackheads and whiteheads,pore care"
770,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-aloevera-extract-revital-sleeping-pack-100-ml/10858838/buy,Innisfree,Aloevera Extract Revital Sleeping Pack 100 ml,₹ 855,All,"hydration,deep nourishment,daily use"
771,mask-and-peel,https://www.myntra.com/mask-and-peel/phy/phy-green-tea-acne-action--oil-control-face-mask-60-gm/15102712/buy,Phy,Green Tea Acne-Action & Oil Control Face Mask 60 gm,₹ 400,Oily,"acne or blemishes,pore care,oil control"
772,mask-and-peel,https://www.myntra.com/mask-and-peel/makeup-revolution-london/makeup-revolution-london-x-friends-monica-pore-refining-niacinamide-sheet-mask/14996872/buy,Makeup Revolution London,X Friends Monica Pore Refining Niacinamide Sheet Mask,₹ 247,All,"pore care,,"
773,mask-and-peel,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-set-of-2-pure-clay-masks-/7762835/buy,LOreal,Paris Set of 2 Pure Clay Masks,₹ 1035,All,"pore care,irregular textures,blackheads and whiteheads"
774,mask-and-peel,https://www.myntra.com/mask-and-peel/shiseido/shiseido-waso-purifying-peel-off-mask-100-ml/10030741/buy,SHISEIDO,Waso Purifying Peel Off Mask 100 ml,₹ 2400,All,"daily use,,"
775,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-smile-foot-peeling-jelly-mask-40ml/9106045/buy,The Face Shop,Smile Foot Peeling Jelly Mask 40ml,₹ 518,All,"softening and smoothening,dryness,daily use"
776,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-super-volcanic-clay-mousse-mask-2x-100-ml/10367235/buy,Innisfree,Unisex Super Volcanic Clay Mousse Mask 2X 100 ml,₹ 1160,All,"oily skin,,"
777,mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-activated-pumpkin-enzyme-mask-with-glycolic-acid-100-g/15239824/buy,ARIAS By LARA DUTTA,Activated Pumpkin Enzyme Mask With Glycolic Acid 100 g,₹ 225,All,"acne or blemishes,acne or blemishes,anti-pollution"
778,mask-and-peel,https://www.myntra.com/mask-and-peel/garnier/garnier-skin-naturals-green-tea-face-serum-sheet-mask/14539874/buy,Garnier,Skin Naturals Green Tea Face Serum Sheet Mask,₹ 94,All,daily use
779,mask-and-peel,https://www.myntra.com/mask-and-peel/bewakoof-cosmos/bewakoof-cosmos-unisex-pack-of-5-silver--vitamin-k-under-eye-mask---15-gm/15532066/buy,BEWAKOOF COSMOS,Unisex Pack of 5 Silver & Vitamin-K Under Eye Mask - 15 gm,₹ 374,All,"daily use,,"
780,mask-and-peel,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-the-solution-madecassoside-soothing-face-mask-20-g/2484884/buy,The Face Shop,The Solution Madecassoside Soothing Face Mask 20 g,₹ 150,All,"softening and smoothening,dryness,daily use"
781,mask-and-peel,https://www.myntra.com/mask-and-peel/organic-harvest/organic-harvest-unisex-shine--glow-sheet-mask-20gm/10075829/buy,Organic Harvest,Unisex Shine & Glow Sheet Mask 20gm,₹ 94,All,"daily use,,"
782,mask-and-peel,https://www.myntra.com/mask-and-peel/gemblue-biocare/gemblue-biocare-de-tan-mask/13142298/buy,GEMBLUE BioCare,Gemblue Biocare De-Tan Mask,₹ 230,All,"tan removal,,"
783,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-natural-bamboo-charcoal-face-pack-200gm/11836060/buy,NutriGlow,Natural Bamboo Charcoal Face Pack 200gm,₹ 187,All,"daily use,,"
784,mask-and-peel,https://www.myntra.com/mask-and-peel/glamglow/glamglow-supermud-clearning-treatment-mask/14219470/buy,GLAMGLOW,Supermud Clearning Treatment Mask,₹ 990,All,"pore care,softening and smoothening,oil control"
785,mask-and-peel,https://www.myntra.com/mask-and-peel/garnier/garnier-pack-of-2-hyaluron-shot-fresh-mix-booster-masks/11878768/buy,Garnier,Pack of 2 Hyaluron Shot Fresh-Mix Booster Masks,₹ 246,All,"dull skin,hydration,daily use"
786,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-super-volcanic-pore-clay-mask-2x/15209066/buy,Innisfree,Super Volcanic Pore Clay Mask 2X,₹ 350,Normal,"pore care,,"
787,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-pack-of-2-charcoal--honey-facial-sheet-masks/15265614/buy,MasKing,Pack of 2 Charcoal & Honey Facial Sheet Masks,₹ 238,All,"daily use,,anti-pollution"
788,mask-and-peel,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-pure-clay-anti-blemish-face-mask-50-g/10251803/buy,LOreal,Paris Pure Clay Anti-Blemish Face Mask 50 g,₹ 600,All,"acne or blemishes,,"
789,mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-3-in-1-scrub-cleanser-mask/10790720/buy,ARIAS By LARA DUTTA,Arias By Lara Dutta 3 In 1 Scrub Cleanser Mask,₹ 395,All,"daily use,,"
790,mask-and-peel,https://www.myntra.com/mask-and-peel/regal-essence/regal-essence-bamboo-activated-charcoal-peel-off-mask-100-ml/14294362/buy,Regal Essence,Bamboo Activated Charcoal Peel Off Mask 100 ml,₹ 209,All,"tan removal,blackheads and whiteheads,pore care"
791,mask-and-peel,https://www.myntra.com/mask-and-peel/tnw-the-natural-wash/tnw-the-natural-wash-vitamin-c-face-sheet-mask-20-gm/14401468/buy,TNW the natural wash,TNW The Natural Wash Vitamin C Face Sheet Mask 20 Gm,₹ 135,Normal,"hydration,oil control,"
792,mask-and-peel,https://www.myntra.com/mask-and-peel/mancode/mancode-pack-of-4-men-de-tan-facial-sheet-mask/14356546/buy,MANCODE,Mancode Pack of 4 Men De-Tan Facial Sheet Mask,₹ 381,All,"hydration,tan removal,"
793,mask-and-peel,https://www.myntra.com/mask-and-peel/garnier/garnier-sakura-white-glass-skin-face-sheet-mask/14148772/buy,Garnier,Sakura White Glass Skin Face Sheet Mask,₹ 142,All,daily use
794,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-women-transparent-papaya-glow-face-mask/14654244/buy,Good Vibes,Women Transparent Papaya Glow Face Mask,₹ 199,All,"deep nourishment,softening and smoothening,uneven skin tone"
795,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-activated-charcoal-peel-off-mask-100-gm/15100374/buy,GLAMVEDA,Glamveda Activated Charcoal Peel Off Mask 100 gm,₹ 240,All,"blackheads and whiteheads,blackheads and whiteheads,blackheads and whiteheads"
796,mask-and-peel,https://www.myntra.com/mask-and-peel/kaya-youth/kaya-youth-set-of-3-oxy-infusion-brightening-face-masks/14499294/buy,Kaya Youth,Set of 3 Oxy-Infusion Brightening Face Masks,₹ 375,All,"dull skin,deep nourishment,tan removal"
797,mask-and-peel,https://www.myntra.com/mask-and-peel/just-herbs/just-herbs-sanface-skin-tightening-sandal-glow-pack-150-g/11451130/buy,Just Herbs,Sanface Skin Tightening Sandal Glow pack (150 g),₹ 531,All,"fine lines and wrinkles,dull skin,skin sagging"
798,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-ayurvedic-gold-sustainable-peel-off-mask-50-g/10287779/buy,Khadi Natural,Ayurvedic Gold Sustainable Peel Off Mask 50 g,₹ 156,All,"fine lines and wrinkles,,"
799,mask-and-peel,https://www.myntra.com/mask-and-peel/the-man-company/the-man-company-caffeine-face-pack-with-coffee-arabica-and-kaolin-clay-100-ml/13087222/buy,THE MAN COMPANY,Caffeine Face Pack with Coffee Arabica and Kaolin Clay 100 ml,₹ 226,All,"deep nourishment,tan removal,pore care"
800,mask-and-peel,https://www.myntra.com/mask-and-peel/swiss-beauty/swiss-beauty-mint-clay-mask---100-g/15580480/buy,SWISS BEAUTY,Mint Clay Mask - 100 g,₹ 313,All,"acne or blemishes,oil control,"
801,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-bridal-glow-face-pack-for-all-skin-types/10375287/buy,NutriGlow,Bridal Glow Face Pack for All Skin Types,₹ 292,All,"acne or blemishes,dull skin,deep nourishment"
802,mask-and-peel,https://www.myntra.com/mask-and-peel/miss-claire/miss-claire-nature-essence-volcanic-face-mask-25-ml/14294114/buy,Miss Claire,Nature Essence Volcanic Face Mask 25 ml,₹ 79,Normal,"pore care,hydration,deep nourishment"
803,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-unisex-ayurvedic-fruit-face-pack-50-g/5416423/buy,Khadi Natural,Unisex Ayurvedic Fruit Face Pack 50 g,₹ 112,All,"daily use,,"
804,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-set-of-toner--face-pack/13538386/buy,Biotique,Set Of Toner & Face Pack,₹ 243,All,"pigmentation,uneven skin tone,pore care"
805,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-pack-of-5-women-beauty-facial-sheet-mask-and-peel---20-ml-each/15265640/buy,MasKing,Pack of 5 Women Beauty Facial Sheet Mask And Peel - 20 ml Each,₹ 333,All,"daily use,deep nourishment,anti-pollution"
806,mask-and-peel,https://www.myntra.com/mask-and-peel/plum/plum-unisex-sustainable-green-tea-set-of-clear-face-mask--moisturizer/13538872/buy,Plum,Unisex Sustainable Green Tea Set of Clear Face Mask & Moisturizer,₹ 768,Oily,"acne or blemishes,blackheads and whiteheads,pore care"
807,mask-and-peel,https://www.myntra.com/mask-and-peel/the-beauty-sailor/the-beauty-sailor-set-of-2-anti-aging--anti-wrinkle-pink-clay-face-mask-100-g/14361062/buy,The Beauty Sailor,Set of 2 Anti Aging & Anti Wrinkle Pink Clay Face Mask 100 g,₹ 1473,All,"fine lines and wrinkles,deep nourishment,dark spots"
808,mask-and-peel,https://www.myntra.com/mask-and-peel/pratha/pratha-moroccan-red-clay-face-mask-50-g-/15600386/buy,Pratha,Moroccan Red Clay Face Mask 50 g,₹ 239,Sensitive,"uneven skin tone,deep nourishment,irregular textures"
809,mask-and-peel,https://www.myntra.com/mask-and-peel/gemblue-biocare/gemblue-biocare-unisex-charcoal-peel-of-mask-500ml/13160666/buy,GEMBLUE BioCare,Unisex Charcoal Peel Of Mask 500ml,₹ 230,All,"daily use,,"
810,mask-and-peel,https://www.myntra.com/mask-and-peel/ustraa/ustraa-men-de-tan-face-mask-for-dry-skin-/13236716/buy,Ustraa,Men De Tan Face Mask For Dry Skin,₹ 215,Dry,"tan removal,uneven skin tone,softening and smoothening"
811,mask-and-peel,https://www.myntra.com/mask-and-peel/organic-harvest/organic-harvest-aroma-sheet-mask-orange--20g/12023856/buy,Organic Harvest,"Aroma Sheet Mask Orange , 20g",₹ 118,All,"oily skin,dryness,hydration"
812,mask-and-peel,https://www.myntra.com/mask-and-peel/makeup-revolution-london/makeup-revolution-london-honey--oatmeal-nourish--glow-face-mask-50-ml/12020768/buy,Makeup Revolution London,Honey & Oatmeal Nourish & Glow Face Mask 50 ml,₹ 525,Normal,"daily use,,"
813,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-turmeric-tulsi-anti-pigmentation-face-pack/14671522/buy,GLAMVEDA,Glamveda Turmeric Tulsi Anti Pigmentation Face Pack,₹ 240,All,"pigmentation,,"
814,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-neem-tulsi-herbal-sustainable-face-pack-50-g/5416443/buy,Khadi Natural,Neem-Tulsi Herbal Sustainable Face Pack 50 g,₹ 112,Normal,"acne or blemishes,,"
815,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-green-tea-capsule-recipe-pack-10-ml/11131008/buy,Innisfree,Green Tea Capsule Recipe Pack 10 ml,₹ 135,All,"hydration,deep nourishment,daily use"
816,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-pack-of-2-watermelon--muskmelon-bamboo-facial-sheet-mask-40ml-/15772982/buy,MasKing,Pack of 2 Watermelon & Muskmelon Bamboo Facial Sheet Mask-40ml,₹ 283,All,"oily skin,daily use,anti-pollution"
817,mask-and-peel,https://www.myntra.com/mask-and-peel/good-vibes/good-vibes-transparent-rose-hydrating-face-mask-60-g/14693430/buy,Good Vibes,Transparent Rose Hydrating Face Mask 60 g,₹ 211,All,"softening and smoothening,dull skin,hydration"
818,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-skin-clinic-hydrating-beta-glucan-mask-20-ml/11611918/buy,Innisfree,Unisex Skin Clinic Hydrating Beta Glucan Mask 20 ml,₹ 140,All,"dryness,softening and smoothening,"
819,mask-and-peel,https://www.myntra.com/mask-and-peel/phy/phy-green-tea-acne-action--oil-control-face-mask-60-gm/15102712/buy,Phy,Green Tea Acne-Action & Oil Control Face Mask 60 gm,₹ 400,Oily,"acne or blemishes,pore care,oil control"
820,mask-and-peel,https://www.myntra.com/mask-and-peel/loreal/loreal-paris-set-of-3-revitalift-hyaluronic-acid-plumping-fresh-mix-serum-masks-99-g/14152060/buy,LOreal,Paris Set of 3 Revitalift Hyaluronic Acid Plumping Fresh Mix Serum Masks 99 g,₹ 388,All,"hydration,,"
821,mask-and-peel,https://www.myntra.com/mask-and-peel/masking/masking-unisex-strawberry--cherry-bamboo-facial-sheet-mask---20-ml/15772932/buy,MasKing,Unisex Strawberry & Cherry Bamboo Facial Sheet Mask - 20 ml,₹ 149,All,"hydration,daily use,anti-pollution"
822,mask-and-peel,https://www.myntra.com/mask-and-peel/beardhood/beardhood-pack-of-2-charcoal-peel-off-mask-100-g-each/12675424/buy,Beardhood,Pack of 2 Charcoal Peel Off Mask 100 g each,₹ 399,All,"fine lines and wrinkles,skin inflammation,blackheads and whiteheads"
823,mask-and-peel,https://www.myntra.com/mask-and-peel/clovia-botaniqa/clovia-botaniqa-anti-acne-face-mask-with-ayurvedic-formula---50-g/13962552/buy,Clovia BOTANIQA,Anti Acne Face Mask with Ayurvedic Formula - 50 g,₹ 299,All,"acne or blemishes,pigmentation,hydration"
824,mask-and-peel,https://www.myntra.com/mask-and-peel/man-arden/man-arden-caffeine-coffee-peel-off-mask-100ml/10564090/buy,Man Arden,Caffeine Coffee Peel Off Mask 100ml,₹ 349,All,"oily skin,,"
825,mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-activated-pumpkin-enzyme-mask-with-glycolic-acid-100-g/15239824/buy,ARIAS By LARA DUTTA,Activated Pumpkin Enzyme Mask With Glycolic Acid 100 g,₹ 225,All,"acne or blemishes,acne or blemishes,anti-pollution"
826,mask-and-peel,https://www.myntra.com/mask-and-peel/mcaffeine/mcaffeine-latte-coffee-intense-moisturization--repair-kit---day--night-routine/14484590/buy,MCaffeine,Latte Coffee Intense Moisturization & Repair Kit - Day & Night Routine,₹ 1265,All,"dark spots,pigmentation,dryness"
827,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-unisex-my-real-squeeze-manuka-honey-mask-ex/11611910/buy,Innisfree,Unisex My Real Squeeze Manuka Honey Mask EX,₹ 100,All,"hydration,softening and smoothening,"
828,mask-and-peel,https://www.myntra.com/mask-and-peel/milani/milani-supercharged-brightening-prep-mask-60-ml/14686006/buy,MILANI,Supercharged Brightening Prep Mask 60 ml,₹ 1462,All,"dull skin,softening and smoothening,"
829,mask-and-peel,https://www.myntra.com/mask-and-peel/vlcc/vlcc-ultimo-blends-charcoal-face-pack-100-g/10000835/buy,VLCC,Ultimo Blends Charcoal Face Pack 100 g,₹ 350,All,"acne or blemishes,pore care,anti-pollution"
830,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-natural/khadi-natural-ayurvedic-gold-sustainable-peel-off-mask--face-scrub/15062568/buy,Khadi Natural,Ayurvedic Gold Sustainable Peel Off Mask & Face Scrub,₹ 277,All,"fine lines and wrinkles,acne or blemishes,pore care"
831,mask-and-peel,https://www.myntra.com/mask-and-peel/nutriglow/nutriglow-natural-bamboo-charcoal-face-pack-200gm/11836060/buy,NutriGlow,Natural Bamboo Charcoal Face Pack 200gm,₹ 187,All,"daily use,,"
832,mask-and-peel,https://www.myntra.com/mask-and-peel/miss-claire/miss-claire-nature-essence-face-mask---white-truffle-25-ml/14294134/buy,Miss Claire,Nature Essence Face Mask - White Truffle 25 ml,₹ 79,All,"dull skin,,"
833,mask-and-peel,https://www.myntra.com/mask-and-peel/khadi-essentials/khadi-essentials-unisex-ayurvedic-serum-sheet-mask-combo-60-ml/13210234/buy,KHADI ESSENTIALS,Unisex Ayurvedic Serum Sheet Mask Combo 60 ml,₹ 399,All,"fine lines and wrinkles,dull skin,deep nourishment"
834,mask-and-peel,https://www.myntra.com/mask-and-peel/makeup-revolution-london/makeup-revolution-london-x-friends-rachel-hydrating-hyaluronic-sheet-mask/14996874/buy,Makeup Revolution London,X Friends Rachel Hydrating Hyaluronic Sheet Mask,₹ 247,All,"hydration,,"
835,mask-and-peel,https://www.myntra.com/mask-and-peel/casmara/casmara-unisex-hydra-algae-peel-off-mask-200-g/6942338/buy,CASMARA,Unisex Hydra Algae Peel-Off Mask 200 g,₹ 1275,All,"daily use,,"
836,mask-and-peel,https://www.myntra.com/mask-and-peel/dot--key/dot--key-matcha-green-clay--acne-serum-combo/13252870/buy,DOT & KEY,Matcha Green Clay & Acne Serum Combo,₹ 1670,Sensitive,"acne or blemishes,,"
837,mask-and-peel,https://www.myntra.com/mask-and-peel/arias-by-lara-dutta/arias-by-lara-dutta-3-in-1-scrub-cleanser-mask/10790720/buy,ARIAS By LARA DUTTA,Arias By Lara Dutta 3 In 1 Scrub Cleanser Mask,₹ 395,All,"daily use,,"
838,mask-and-peel,https://www.myntra.com/mask-and-peel/man-arden/man-arden-pack-of-2-7x-activated-charcoal-peel-off-mask-100-ml/13137708/buy,Man Arden,Pack Of 2 7X Activated Charcoal Peel Off Mask 100 ml,₹ 593,All,"daily use,,"
839,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-unisex-set-of-2-bio-milk-protein-whitening--rejuvenating-face-pack/2302422/buy,Biotique,Unisex Set of 2 Bio Milk Protein Whitening & Rejuvenating Face Pack,₹ 258,All,"fine lines and wrinkles,deep nourishment,dull skin"
840,mask-and-peel,https://www.myntra.com/mask-and-peel/innisfree/innisfree-jeju-root-energy-sheet-mask---potato-25-ml/12114512/buy,Innisfree,Jeju Root Energy Sheet Mask - Potato 25 ml,₹ 120,All,"hydration,deep nourishment,daily use"
841,mask-and-peel,https://www.myntra.com/mask-and-peel/makeup-revolution-london/makeup-revolution-london-x-friends-ross-anti-blemish-tea-tree-sheet-mask/14996866/buy,Makeup Revolution London,X Friends Ross Anti-Blemish Tea Tree Sheet Mask,₹ 247,All,"acne or blemishes,,"
842,mask-and-peel,https://www.myntra.com/mask-and-peel/biotique/biotique-skin-firming-mud-duo/2257879/buy,Biotique,Skin Firming Mud Duo,₹ 258,All,"fine lines and wrinkles,deep nourishment,skin sagging"
843,mask-and-peel,https://www.myntra.com/mask-and-peel/glamveda/glamveda-activated-charcoal-peel-off-mask-100-gm/15100374/buy,GLAMVEDA,Glamveda Activated Charcoal Peel Off Mask 100 gm,₹ 240,All,"blackheads and whiteheads,blackheads and whiteheads,blackheads and whiteheads"
844,mask-and-peel,https://www.myntra.com/mask-and-peel/beardo/beardo-men-set-of-activated-charcoal-peel-off-mask--de-tan-face-wash/13538732/buy,BEARDO,Men Set of Activated Charcoal Peel Off Mask & De-Tan Face Wash,₹ 456,All,"pore care,tan removal,oil control"
845,mask-and-peel,https://www.myntra.com/mask-and-peel/himalaya/himalaya-set-of-peel-off-mask-and-face-wash/7094636/buy,Himalaya,Set of Peel-off Mask and Face Wash,₹ 227,All,"tan removal,uneven skin tone,daily use"
